Crime Category,Crime ID,Month,Latitude,Location,Longitude,Outcome,Outcome Date
Vehicle crime,104834105,2022-09,51.537511,On or near Rutland Mews,-0.184759,Under investigation,2022-09
Vehicle crime,104833835,2022-09,51.518391,On or near Bryanston Place,-0.162674,Under investigation,2022-09
Vehicle crime,104833384,2022-09,51.512136,On or near ,-0.134995,Under investigation,2022-09
Vehicle crime,104833377,2022-09,51.514721,On or near Connaught Square,-0.163758,Investigation complete; no suspect identified,2022-09
Vehicle crime,104824050,2022-09,51.535898,On or near Carlton Hill,-0.182790,Investigation complete; no suspect identified,2022-09
Vehicle crime,104823688,2022-09,51.525416,On or near Warrington Crescent,-0.184187,Under investigation,2022-09
Vehicle crime,104822477,2022-09,51.516022,On or near Westbourne Grove Terrace,-0.190168,Under investigation,2022-09
Vehicle crime,104813417,2022-09,51.521919,On or near ,-0.159995,Under investigation,2022-09
Vehicle crime,104853228,2022-09,51.518193,On or near Shouldham Street,-0.163806,Investigation complete; no suspect identified,2022-09
Vehicle crime,104844797,2022-09,51.537966,On or near Woronzow Road,-0.171229,Investigation complete; no suspect identified,2022-09
Vehicle crime,104824057,2022-09,51.512619,On or near Cerney Mews,-0.176583,Investigation complete; no suspect identified,2022-09
Vehicle crime,104843371,2022-09,51.521919,On or near ,-0.159995,Investigation complete; no suspect identified,2022-09
Vehicle crime,104843697,2022-09,51.510827,On or near ,-0.186872,Investigation complete; no suspect identified,2022-09
Violent crime,105221170,2022-09,51.496420,London Victoria (lu Station),-0.143102,Under investigation,2022-09
Violent crime,105221172,2022-09,51.496420,London Victoria (lu Station),-0.143102,Under investigation,2022-09
Violent crime,104819419,2022-09,51.510295,On or near Coventry Street,-0.132318,Awaiting court outcome,2022-09
Violent crime,104802511,2022-09,51.487128,On or near Johnson's Place,-0.138954,Investigation complete; no suspect identified,2022-09
Violent crime,104816766,2022-09,51.509158,On or near ,-0.134930,Under investigation,2022-09
Violent crime,104802406,2022-09,51.520873,On or near Hallam Street,-0.143806,Investigation complete; no suspect identified,2022-09
Violent crime,104823501,2022-09,51.509999,On or near ,-0.131797,Investigation complete; no suspect identified,2022-09
Violent crime,104812019,2022-09,51.510925,On or near Fosbury Mews,-0.186219,Under investigation,2022-09
Violent crime,104822305,2022-09,51.501593,On or near Trevor Street,-0.164949,Investigation complete; no suspect identified,2022-09
Violent crime,104833739,2022-09,51.508699,On or near Albany Courtyard,-0.138306,Investigation complete; no suspect identified,2022-09
Violent crime,104828645,2022-09,51.511860,On or near Upper John Street,-0.137975,Investigation complete; no suspect identified,2022-09
Violent crime,104802343,2022-09,51.487919,On or near Lupus Street,-0.140118,Investigation complete; no suspect identified,2022-09
Violent crime,104835759,2022-09,51.510641,On or near Bruton Street,-0.144467,Investigation complete; no suspect identified,2022-09
Violent crime,104812082,2022-09,51.518142,On or near Old Marylebone Road,-0.167440,Under investigation,2022-09
Violent crime,104802554,2022-09,51.513350,On or near Marble Arch,-0.159461,Under investigation,2022-09
Violent crime,104804605,2022-09,51.514195,On or near Dering Street,-0.145735,Under investigation,2022-09
Violent crime,104864224,2022-09,51.516129,On or near Sutherland Place,-0.197125,Investigation complete; no suspect identified,2022-09
Violent crime,104797579,2022-09,51.505985,On or near White Horse Street,-0.145794,Investigation complete; no suspect identified,2022-09
Violent crime,104812275,2022-09,51.514704,On or near Manette Street,-0.130826,Under investigation,2022-09
Violent crime,104835494,2022-09,51.519153,On or near Great Titchfield Street,-0.140863,Investigation complete; no suspect identified,2022-09
Violent crime,104823652,2022-09,51.516850,On or near ,-0.187445,Under investigation,2022-09
Violent crime,104825069,2022-09,51.521623,On or near Senior Street,-0.190075,Investigation complete; no suspect identified,2022-09
Violent crime,104847043,2022-09,51.508087,On or near ,-0.124122,Offender given a caution,2022-09
Violent crime,104821118,2022-09,51.521898,On or near Bendall Mews,-0.165559,Under investigation,2022-09
Violent crime,104804665,2022-09,51.521470,On or near Cirencester Street,-0.191811,Under investigation,2022-09
Violent crime,104806752,2022-09,51.515755,On or near Bourne Mews,-0.149433,Under investigation,2022-09
Violent crime,104804667,2022-09,51.509786,On or near ,-0.124658,Under investigation,2022-09
Violent crime,104827405,2022-09,51.526174,On or near Harrow Road,-0.205378,Investigation complete; no suspect identified,2022-09
Violent crime,104812942,2022-09,51.493025,On or near Upper Tachbrook Street,-0.139391,Under investigation,2022-09
Violent crime,104862070,2022-09,51.513200,On or near Old Compton Street,-0.131248,Awaiting court outcome,2022-09
Violent crime,104802785,2022-09,51.495415,On or near Monck Street,-0.130794,Investigation complete; no suspect identified,2022-09
Violent crime,104802363,2022-09,51.503196,On or near Downing Street,-0.127032,Under investigation,2022-09
Violent crime,104817677,2022-09,51.513846,On or near Leinster Gardens,-0.183812,Investigation complete; no suspect identified,2022-09
Violent crime,104817240,2022-09,51.489312,On or near Sutherland Row,-0.146284,Investigation complete; no suspect identified,2022-09
Violent crime,104823575,2022-09,51.523858,On or near Shirland Road,-0.188084,Under investigation,2022-09
Violent crime,104813047,2022-09,51.527419,On or near Casey Close,-0.167255,Under investigation,2022-09
Violent crime,104823319,2022-09,51.525636,On or near Kennet Road,-0.203092,Investigation complete; no suspect identified,2022-09
Violent crime,104843595,2022-09,51.491604,On or near ,-0.149605,Under investigation,2022-09
Violent crime,104843841,2022-09,51.522468,On or near Elmfield Way,-0.197105,Under investigation,2022-09
Violent crime,104824261,2022-09,51.523358,On or near Windsor Gardens,-0.197690,Investigation complete; no suspect identified,2022-09
Violent crime,104835299,2022-09,51.493025,On or near Upper Tachbrook Street,-0.139391,Under investigation,2022-09
Violent crime,104864229,2022-09,51.496941,On or near ,-0.130617,Investigation complete; no suspect identified,2022-09
Violent crime,104852141,2022-09,51.511162,On or near ,-0.187579,Under investigation,2022-09
Violent crime,104808301,2022-09,51.521119,On or near Corlett Street,-0.170362,Investigation complete; no suspect identified,2022-09
Violent crime,104800657,2022-09,51.501004,On or near Gate Mews,-0.167551,Investigation complete; no suspect identified,2022-09
Violent crime,104813386,2022-09,51.510152,On or near ,-0.132382,Under investigation,2022-09
Violent crime,104836335,2022-09,51.522472,On or near Shroton Street,-0.166574,Awaiting court outcome,2022-09
Violent crime,104802664,2022-09,51.514564,On or near Stratford Place,-0.149193,Under investigation,2022-09
Violent crime,104823475,2022-09,51.501714,On or near Grosvenor Crescent Mews,-0.153792,Under investigation,2022-09
Violent crime,104806858,2022-09,51.519856,On or near Shillibeer Place,-0.163797,Investigation complete; no suspect identified,2022-09
Violent crime,104802740,2022-09,51.521470,On or near Cirencester Street,-0.191811,Under investigation,2022-09
Violent crime,104823467,2022-09,51.515988,On or near Pickering Mews,-0.187978,Under investigation,2022-09
Violent crime,104807312,2022-09,51.493305,On or near Ebury Street,-0.150314,Investigation complete; no suspect identified,2022-09
Violent crime,104856966,2022-09,51.515727,On or near ,-0.136304,Investigation complete; no suspect identified,2022-09
Violent crime,104813769,2022-09,51.522669,On or near Hayes Place,-0.165413,Investigation complete; no suspect identified,2022-09
Violent crime,105221185,2022-09,51.501359,Westminster (lu Station),-0.124657,Under investigation,2022-09
Violent crime,104841235,2022-09,51.487128,On or near Johnson's Place,-0.138954,Under investigation,2022-09
Violent crime,104808034,2022-09,51.512166,On or near ,-0.123818,Under investigation,2022-09
Violent crime,104862853,2022-09,51.528959,On or near Portnall Road,-0.203437,Investigation complete; no suspect identified,2022-09
Violent crime,104841203,2022-09,51.524501,On or near Chantry Close,-0.200095,Under investigation,2022-09
Violent crime,104811061,2022-09,51.517596,On or near Newman Street,-0.135680,Under investigation,2022-09
Violent crime,104805971,2022-09,51.515384,On or near Westbourne Grove,-0.191980,Local resolution,2022-09
Violent crime,104804322,2022-09,51.513708,On or near Little Marlborough Street,-0.140004,Under investigation,2022-09
Violent crime,104805138,2022-09,51.525009,On or near Rossmore Road,-0.164973,Investigation complete; no suspect identified,2022-09
Violent crime,104836594,2022-09,51.510840,On or near ,-0.128984,Investigation complete; no suspect identified,2022-09
Violent crime,104804653,2022-09,51.498335,On or near Abbey Orchard Street,-0.131193,Investigation complete; no suspect identified,2022-09
Violent crime,104564228,2022-09,51.486255,On or near Paxton Terrace,-0.144031,Under investigation,2022-09
Violent crime,104852064,2022-09,51.513200,On or near Old Compton Street,-0.131248,Investigation complete; no suspect identified,2022-09
Violent crime,104810622,2022-09,51.522621,On or near Broadley Street,-0.169221,Investigation complete; no suspect identified,2022-09
Violent crime,105218535,2022-09,51.507344,Embankment (lu Station),-0.122241,Under investigation,2022-09
Violent crime,105218536,2022-09,51.507344,Embankment (lu Station),-0.122241,Under investigation,2022-09
Violent crime,104865117,2022-09,51.516701,On or near A4206,-0.185240,Investigation complete; no suspect identified,2022-09
Violent crime,104865111,2022-09,51.512166,On or near ,-0.123818,Investigation complete; no suspect identified,2022-09
Violent crime,104864898,2022-09,51.512166,On or near ,-0.123818,Investigation complete; no suspect identified,2022-09
Violent crime,104811489,2022-09,51.501703,On or near Prince's Gate,-0.169123,Under investigation,2022-09
Violent crime,104804465,2022-09,51.510942,On or near Leicester Street,-0.131196,Investigation complete; no suspect identified,2022-09
Violent crime,104811549,2022-09,51.530839,On or near Grove End Road,-0.176662,Under investigation,2022-09
Violent crime,104841827,2022-09,51.529784,On or near B450,-0.215674,Investigation complete; no suspect identified,2022-09
Violent crime,105221271,2022-09,51.534703,St John's Wood (lu Station),-0.174085,Under investigation,2022-09
Violent crime,105221273,2022-09,51.515776,Paddington (lu Station),-0.174871,Under investigation,2022-09
Violent crime,105221274,2022-09,51.515776,Paddington (lu Station),-0.174871,Under investigation,2022-09
Violent crime,105221275,2022-09,51.515776,Paddington (lu Station),-0.174871,Under investigation,2022-09
Violent crime,104804367,2022-09,51.520793,On or near Newcastle Place,-0.171398,Under investigation,2022-09
Violent crime,104803337,2022-09,51.517782,On or near ,-0.138296,Investigation complete; no suspect identified,2022-09
Violent crime,104855393,2022-09,51.520073,On or near Wesley Street,-0.150657,Investigation complete; no suspect identified,2022-09
Violent crime,105221169,2022-09,51.496420,London Victoria (lu Station),-0.143102,Under investigation,2022-09
Violent crime,105221171,2022-09,51.496420,London Victoria (lu Station),-0.143102,Under investigation,2022-09
Violent crime,104806102,2022-09,51.519426,On or near A4207,-0.199286,Investigation complete; no suspect identified,2022-09
Violent crime,104840903,2022-09,51.515988,On or near Pickering Mews,-0.187978,Under investigation,2022-09
Violent crime,104814416,2022-09,51.500211,On or near A302,-0.126492,Under investigation,2022-09
Violent crime,104840753,2022-09,51.514195,On or near Dering Street,-0.145735,Under investigation,2022-09
Violent crime,104840729,2022-09,51.497497,On or near Strutton Ground,-0.133922,Under investigation,2022-09
Violent crime,104840727,2022-09,51.514365,On or near Princes Street,-0.143408,Under investigation,2022-09
Violent crime,104864992,2022-09,51.514586,On or near ,-0.152839,Under investigation,2022-09
Violent crime,104864761,2022-09,51.522527,On or near ,-0.174198,Under investigation,2022-09
Violent crime,104840723,2022-09,51.510295,On or near Coventry Street,-0.132318,Under investigation,2022-09
Violent crime,104840697,2022-09,51.515470,On or near Hollen Street,-0.134874,Under investigation,2022-09
Violent crime,104840682,2022-09,51.513200,On or near Old Compton Street,-0.131248,Under investigation,2022-09
Violent crime,104836505,2022-09,51.515957,On or near London Street,-0.174979,Investigation complete; no suspect identified,2022-09
Violent crime,104857770,2022-09,51.485949,On or near Churchill Gardens Road,-0.141768,Under investigation,2022-09
Violent crime,104823438,2022-09,51.508350,On or near ,-0.170369,Under investigation,2022-09
Violent crime,104842859,2022-09,51.501866,On or near A315,-0.172675,Under investigation,2022-09
Violent crime,104857614,2022-09,51.514586,On or near ,-0.152839,Under investigation,2022-09
Violent crime,104857769,2022-09,51.485949,On or near Churchill Gardens Road,-0.141768,Under investigation,2022-09
Violent crime,104807075,2022-09,51.501714,On or near Grosvenor Crescent Mews,-0.153792,Investigation complete; no suspect identified,2022-09
Violent crime,104843019,2022-09,51.513350,On or near Marble Arch,-0.159461,Under investigation,2022-09
Violent crime,104842983,2022-09,51.513518,On or near Connaught Place,-0.162163,Under investigation,2022-09
Violent crime,104807965,2022-09,51.519021,On or near ,-0.148436,Under investigation,2022-09
Violent crime,104821017,2022-09,51.510468,On or near Leicester Square,-0.130769,Under investigation,2022-09
